Date,Open,High,Low,Close,Volume
2019-01-02,99.55000305175781,101.75,98.94000244140625,101.12000274658203,35329300
2019-01-03,100.0999984741211,100.19000244140625,97.19999694824219,97.4000015258789,42579100
2019-01-04,99.72000122070312,102.51000213623047,98.93000030517578,101.93000030517578,44060600
2019-01-07,101.63999938964844,103.2699966430664,100.9800033569336,102.05999755859375,35656100
2019-01-08,103.04000091552734,103.97000122070312,101.70999908447266,102.80000305175781,31514400
2019-01-09,103.86000061035156,104.87999725341797,103.23999786376953,104.2699966430664,32280800
2019-01-10,103.22000122070312,103.75,102.37999725341797,103.5999984741211,30067600
2019-01-11,103.19000244140625,103.44000244140625,101.63999938964844,102.80000305175781,28314200
2019-01-14,101.9000015258789,102.87000274658203,101.26000213623047,102.05000305175781,28437100
2019-01-15,102.51000213623047,105.05000305175781,101.87999725341797,105.01000213623047,31587600
2019-01-16,105.26000213623047,106.26000213623047,104.95999908447266,105.37999725341797,29853900
2019-01-17,105.0,106.62999725341797,104.76000213623047,106.12000274658203,28393000
2019-01-18,107.45999908447266,107.9000015258789,105.91000366210938,107.70999908447266,37427600
2019-01-22,106.75,107.0999984741211,104.86000061035156,105.68000030517578,32371300
2019-01-23,106.12000274658203,107.04000091552734,105.33999633789062,106.70999908447266,25874300
2019-01-24,106.86000061035156,107.0,105.33999633789062,106.19999694824219,23164800
2019-01-25,107.23999786376953,107.87999725341797,106.19999694824219,107.16999816894531,31225600
2019-01-28,106.26000213623047,106.4800033569336,104.66000366210938,105.08000183105469,29476700
2019-01-29,104.87999725341797,104.97000122070312,102.16999816894531,102.94000244140625,31490500
2019-01-30,104.62000274658203,106.37999725341797,104.33000183105469,106.37999725341797,49471900
2019-01-31,103.80000305175781,105.22000122070312,103.18000030517578,104.43000030517578,55636400
2019-02-01,103.77999877929688,104.0999984741211,102.3499984741211,102.77999877929688,35535700
2019-02-04,102.87000274658203,105.80000305175781,102.7699966430664,105.73999786376953,31315100
2019-02-05,106.05999755859375,107.2699966430664,105.95999908447266,107.22000122070312,27325400
